payment_id,customer_id,film_id,store_id,date_id,rental_id,amount,payment_date,last_update
3143,116,598,1,20050819,13369,0.99,2005-08-19T21:19:47.000Z,2006-02-15T22:13:08.000Z
6894,256,906,2,20050616,1555,2.99,2005-06-16T02:17:07.000Z,2006-02-15T22:14:54.000Z
12455,461,489,1,20050802,11063,0.99,2005-08-02T06:53:48.000Z,2006-02-15T22:19:21.000Z
8553,315,638,1,20060214,14426,2.99,2006-02-14T15:16:03.000Z,2006-02-15T22:15:59.000Z
8171,301,805,2,20050619,2611,4.99,2005-06-19T07:18:17.000Z,2006-02-15T22:15:43.000Z
801,29,135,2,20050801,10543,5.99,2005-08-01T12:36:09.000Z,2006-02-15T22:12:35.000Z
5650,208,765,1,20050801,10784,5.99,2005-08-01T21:24:28.000Z,2006-02-15T22:14:10.000Z
8600,317,638,2,20050817,12111,2.99,2005-08-17T22:59:55.000Z,2006-02-15T22:16:01.000Z
5583,206,407,1,20050729,8549,3.99,2005-07-29T11:12:13.000Z,2006-02-15T22:14:08.000Z
13567,503,690,2,20050819,13332,2.99,2005-08-19T20:00:51.000Z,2006-02-15T22:20:27.000Z
1440,52,142,2,20050731,9749,3.99,2005-07-31T09:18:33.000Z,2006-02-15T22:12:42.000Z
5116,188,845,1,20050801,10719,4.99,2005-08-01T19:00:28.000Z,2006-02-15T22:13:55.000Z
3494,129,432,1,20050801,10550,2.99,2005-08-01T12:46:52.000Z,2006-02-15T22:13:16.000Z
2592,95,933,1,20050820,13516,7.99,2005-08-20T02:32:45.000Z,2006-02-15T22:12:58.000Z
9960,368,853,1,20050730,9400,5.99,2005-07-30T20:15:58.000Z,2006-02-15T22:17:05.000Z
6079,225,275,1,20050728,8110,4.99,2005-07-28T19:07:45.000Z,2006-02-15T22:14:25.000Z
12634,468,245,2,20050731,9598,0.99,2005-07-31T03:30:41.000Z,2006-02-15T22:19:31.000Z
978,35,927,1,20050817,11645,4.99,2005-08-17T04:50:56.000Z,2006-02-15T22:12:37.000Z
16028,598,376,2,20050821,14345,0.99,2005-08-21T08:41:15.000Z,2006-02-15T22:24:08.000Z
6341,235,309,1,20050820,13469,0.99,2005-08-20T00:59:36.000Z,2006-02-15T22:14:36.000Z
15678,585,512,1,20050727,7409,4.99,2005-07-27T16:38:24.000Z,2006-02-15T22:22:47.000Z
14772,550,541,2,20050820,14071,2.99,2005-08-20T23:01:56.000Z,2006-02-15T22:21:45.000Z
5005,184,4,1,20050712,6493,2.99,2005-07-12T02:40:41.000Z,2006-02-15T22:13:52.000Z
334,13,135,2,20050620,3047,8.99,2005-06-20T12:45:33.000Z,2006-02-15T22:12:31.000Z
3915,144,664,1,20050819,12858,3.99,2005-08-19T02:22:16.000Z,2006-02-15T22:13:25.000Z
4189,154,222,1,20050707,4132,4.99,2005-07-07T08:06:07.000Z,2006-02-15T22:13:32.000Z
11538,427,299,1,20050618,2466,0.99,2005-06-18T20:18:42.000Z,2006-02-15T22:18:30.000Z
1577,57,898,1,20050712,6482,4.99,2005-07-12T01:50:21.000Z,2006-02-15T22:12:43.000Z
953,35,618,2,20050527,424,6.99,2005-05-27T15:34:01.000Z,2006-02-15T22:12:37.000Z
13212,490,661,1,20050705,3476,4.99,2005-07-05T23:02:37.000Z,2006-02-15T22:20:05.000Z
3565,132,137,2,20050706,3825,2.99,2005-07-06T15:50:03.000Z,2006-02-15T22:13:17.000Z
12272,454,667,1,20050820,13496,8.99,2005-08-20T01:42:29.000Z,2006-02-15T22:19:10.000Z
943,34,735,1,20050816,11505,2.99,2005-08-16T23:18:47.000Z,2006-02-15T22:12:37.000Z
8609,317,759,2,20050822,15280,4.99,2005-08-22T19:09:52.000Z,2006-02-15T22:16:01.000Z
4077,149,385,1,20050801,10737,7.99,2005-08-01T19:31:24.000Z,2006-02-15T22:13:29.000Z
13167,488,967,2,20050616,1704,5.99,2005-06-16T13:45:56.000Z,2006-02-15T22:20:02.000Z
5747,211,376,2,20050822,14782,0.99,2005-08-22T00:17:20.000Z,2006-02-15T22:14:13.000Z
11958,443,698,1,20050731,10081,5.99,2005-07-31T20:07:44.000Z,2006-02-15T22:18:53.000Z
11293,417,953,1,20050823,15795,0.99,2005-08-23T14:07:56.000Z,2006-02-15T22:18:17.000Z
14560,541,494,1,20050712,6718,2.99,2005-07-12T13:38:06.000Z,2006-02-15T22:21:31.000Z
6736,249,941,2,20050822,15160,6.99,2005-08-22T14:33:50.000Z,2006-02-15T22:14:49.000Z
9679,358,716,1,20050802,11149,5.99,2005-08-02T09:51:43.000Z,2006-02-15T22:16:51.000Z
10646,393,331,2,20050618,2319,4.99,2005-06-18T09:24:22.000Z,2006-02-15T22:17:39.000Z
3532,131,461,2,20050616,1768,4.99,2005-06-16T18:02:06.000Z,2006-02-15T22:13:16.000Z
15782,589,702,1,20050801,10544,4.99,2005-08-01T12:36:21.000Z,2006-02-15T22:23:09.000Z
13950,518,78,2,20050727,7382,2.99,2005-07-27T15:43:15.000Z,2006-02-15T22:20:51.000Z
592,22,436,2,20050819,12809,0.99,2005-08-19T00:42:24.000Z,2006-02-15T22:12:33.000Z
751,28,788,1,20050530,868,2.99,2005-05-30T04:19:55.000Z,2006-02-15T22:12:35.000Z
13211,490,573,1,20050616,1665,3.99,2005-06-16T10:16:02.000Z,2006-02-15T22:20:05.000Z
15437,576,838,1,20050710,5934,4.99,2005-07-10T22:07:59.000Z,2006-02-15T22:22:30.000Z
9928,367,423,1,20050729,8490,0.99,2005-07-29T08:59:25.000Z,2006-02-15T22:17:03.000Z
5438,200,941,1,20050820,13737,5.99,2005-08-20T10:41:50.000Z,2006-02-15T22:14:04.000Z
9552,354,523,1,20050526,158,1.99,2005-05-26T01:27:11.000Z,2006-02-15T22:16:45.000Z
4675,172,23,2,20050730,9218,5.99,2005-07-30T13:14:35.000Z,2006-02-15T22:13:43.000Z
2670,99,266,1,20050708,4589,0.99,2005-07-08T06:26:04.000Z,2006-02-15T22:12:59.000Z
4081,149,585,2,20050821,14771,3.99,2005-08-21T23:50:15.000Z,2006-02-15T22:13:29.000Z
8084,298,369,2,20050621,3400,4.99,2005-06-21T15:50:30.000Z,2006-02-15T22:15:40.000Z
5534,204,789,2,20050712,6871,2.99,2005-07-12T20:13:49.000Z,2006-02-15T22:14:07.000Z
11464,424,63,1,20050730,8964,1.99,2005-07-30T03:49:35.000Z,2006-02-15T22:18:26.000Z
4868,179,618,2,20050706,3844,0.99,2005-07-06T16:37:58.000Z,2006-02-15T22:13:48.000Z
14857,554,484,1,20050708,4902,4.99,2005-07-08T20:49:30.000Z,2006-02-15T22:21:51.000Z
4834,178,973,1,20050709,5094,10.99,2005-07-09T05:59:47.000Z,2006-02-15T22:13:47.000Z
10777,398,608,2,20050730,9042,2.99,2005-07-30T06:33:55.000Z,2006-02-15T22:17:46.000Z
1043,38,999,1,20050709,5273,2.99,2005-07-09T14:31:24.000Z,2006-02-15T22:12:37.000Z
13055,484,284,2,20050525,35,4.99,2005-05-25T04:24:36.000Z,2006-02-15T22:19:56.000Z
11236,415,969,1,20050822,14992,4.99,2005-08-22T07:51:47.000Z,2006-02-15T22:18:14.000Z
13692,508,885,1,20050712,6646,0.99,2005-07-12T10:41:34.000Z,2006-02-15T22:20:35.000Z
7337,271,425,2,20050729,8592,0.99,2005-07-29T12:33:58.000Z,2006-02-15T22:15:10.000Z
6296,234,788,2,20050616,1674,2.99,2005-06-16T10:57:00.000Z,2006-02-15T22:14:34.000Z
1547,56,81,1,20050709,5142,4.99,2005-07-09T08:05:23.000Z,2006-02-15T22:12:43.000Z
1023,37,317,1,20050802,11176,3.99,2005-08-02T10:39:43.000Z,2006-02-15T22:12:37.000Z
1909,70,647,1,20050823,15616,3.99,2005-08-23T07:06:38.000Z,2006-02-15T22:12:48.000Z
6021,222,328,2,20050818,12179,2.99,2005-08-18T01:21:21.000Z,2006-02-15T22:14:21.000Z
8978,332,218,1,20050801,10307,0.99,2005-08-01T04:21:54.000Z,2006-02-15T22:16:17.000Z
12263,454,938,2,20050711,6260,4.99,2005-07-11T15:26:29.000Z,2006-02-15T22:19:10.000Z
5623,207,979,2,20050817,11724,6.99,2005-08-17T08:04:44.000Z,2006-02-15T22:14:09.000Z
10790,399,890,1,20050708,4957,0.99,2005-07-08T23:18:48.000Z,2006-02-15T22:17:46.000Z
14358,533,63,2,20050729,8676,1.99,2005-07-29T15:59:06.000Z,2006-02-15T22:21:17.000Z
11565,428,996,1,20050707,4151,0.99,2005-07-07T08:49:02.000Z,2006-02-15T22:18:31.000Z
15687,585,734,1,20050823,15804,4.99,2005-08-23T14:29:16.000Z,2006-02-15T22:22:48.000Z
9581,354,991,2,20050821,14212,2.99,2005-08-21T04:29:26.000Z,2006-02-15T22:16:47.000Z
10126,374,454,1,20050616,1548,1.99,2005-06-16T01:43:33.000Z,2006-02-15T22:17:13.000Z
272,10,629,2,20050802,11289,2.99,2005-08-02T14:55:00.000Z,2006-02-15T22:12:31.000Z
2503,91,102,2,20060214,12902,4.99,2006-02-14T15:16:03.000Z,2006-02-15T22:12:56.000Z
14218,528,502,2,20050727,7569,7.99,2005-07-27T22:38:53.000Z,2006-02-15T22:21:08.000Z
9617,356,945,1,20050728,7758,1.99,2005-07-28T06:23:41.000Z,2006-02-15T22:16:48.000Z
6682,247,73,2,20050707,4198,6.99,2005-07-07T11:08:11.000Z,2006-02-15T22:14:47.000Z
8670,320,503,1,20050817,11560,2.99,2005-08-17T01:20:30.000Z,2006-02-15T22:16:04.000Z
9497,351,1000,2,20050712,6664,4.99,2005-07-12T11:28:22.000Z,2006-02-15T22:16:43.000Z
735,27,280,1,20050728,7927,1.99,2005-07-28T12:13:42.000Z,2006-02-15T22:12:35.000Z
680,25,76,1,20050819,12922,0.99,2005-08-19T04:48:48.000Z,2006-02-15T22:12:34.000Z
8215,302,862,1,20050823,15734,0.99,2005-08-23T11:40:08.000Z,2006-02-15T22:15:45.000Z
9633,356,500,1,20050820,13703,6.99,2005-08-20T09:29:35.000Z,2006-02-15T22:16:49.000Z
5484,202,690,1,20050730,9057,2.99,2005-07-30T07:14:18.000Z,2006-02-15T22:14:05.000Z
15981,596,718,2,20050822,15405,0.99,2005-08-22T23:20:41.000Z,2006-02-15T22:23:57.000Z
7207,266,851,2,20050822,15181,2.99,2005-08-22T15:46:20.000Z,2006-02-15T22:15:05.000Z
200,7,465,2,20050817,11542,7.99,2005-08-17T00:51:32.000Z,2006-02-15T22:12:31.000Z
15799,590,56,1,20050708,4710,2.99,2005-07-08T12:04:53.000Z,2006-02-15T22:23:13.000Z
11439,423,679,1,20050728,8082,3.99,2005-07-28T18:08:02.000Z,2006-02-15T22:18:24.000Z
5910,218,765,1,20050727,7090,4.99,2005-07-27T04:43:53.000Z,2006-02-15T22:14:18.000Z
3487,129,967,1,20050731,9823,4.99,2005-07-31T11:49:00.000Z,2006-02-15T22:13:15.000Z
12403,459,999,2,20050801,10233,6.99,2005-08-01T01:54:23.000Z,2006-02-15T22:19:18.000Z
13227,490,134,2,20050802,10955,7.99,2005-08-02T03:32:34.000Z,2006-02-15T22:20:06.000Z
376,14,450,2,20050801,10348,2.99,2005-08-01T05:23:00.000Z,2006-02-15T22:12:32.000Z
1622,59,599,2,20050531,1154,5.99,2005-05-31T21:42:09.000Z,2006-02-15T22:12:44.000Z
7593,280,11,1,20050729,8365,0.99,2005-07-29T05:11:00.000Z,2006-02-15T22:15:20.000Z
14849,553,831,1,20050822,15042,4.99,2005-08-22T09:47:37.000Z,2006-02-15T22:21:50.000Z
15016,560,761,2,20050821,14436,2.99,2005-08-21T11:48:27.000Z,2006-02-15T22:22:01.000Z
6844,254,114,1,20050617,2138,2.99,2005-06-17T21:28:14.000Z,2006-02-15T22:14:52.000Z
10593,391,602,1,20050615,1232,0.99,2005-06-15T04:18:10.000Z,2006-02-15T22:17:36.000Z
2562,94,718,2,20050707,4044,0.99,2005-07-07T03:22:23.000Z,2006-02-15T22:12:57.000Z
7126,263,270,2,20060214,15293,0.99,2006-02-14T15:16:03.000Z,2006-02-15T22:15:02.000Z
10519,388,942,2,20050817,12068,2.99,2005-08-17T21:37:08.000Z,2006-02-15T22:17:32.000Z
4287,157,912,2,20050819,13097,4.99,2005-08-19T10:50:43.000Z,2006-02-15T22:13:34.000Z
5017,184,892,2,20050821,14472,4.99,2005-08-21T13:13:57.000Z,2006-02-15T22:13:52.000Z
13332,495,15,1,20050617,2074,2.99,2005-06-17T16:40:03.000Z,2006-02-15T22:20:13.000Z
5248,194,986,1,20050618,2347,2.99,2005-06-18T12:12:29.000Z,2006-02-15T22:13:59.000Z
9572,354,409,1,20050729,8321,4.99,2005-07-29T03:50:54.000Z,2006-02-15T22:16:46.000Z
9170,339,493,2,20050730,8968,0.99,2005-07-30T03:57:32.000Z,2006-02-15T22:16:27.000Z
1383,50,510,1,20050801,10261,4.99,2005-08-01T02:58:27.000Z,2006-02-15T22:12:41.000Z
1707,62,710,1,20050823,15464,6.99,2005-08-23T01:15:18.000Z,2006-02-15T22:12:45.000Z
3722,138,850,1,20050615,1316,0.99,2005-06-15T10:26:23.000Z,2006-02-15T22:13:20.000Z
8685,321,893,2,20050712,6859,5.99,2005-07-12T19:53:57.000Z,2006-02-15T22:16:04.000Z
9362,346,114,2,20050822,14890,5.99,2005-08-22T04:10:49.000Z,2006-02-15T22:16:37.000Z
2550,93,652,1,20050821,14333,4.99,2005-08-21T08:31:03.000Z,2006-02-15T22:12:57.000Z
8684,321,562,1,20050711,6190,2.99,2005-07-11T11:36:18.000Z,2006-02-15T22:16:04.000Z
3594,133,229,2,20050708,4681,6.99,2005-07-08T10:36:03.000Z,2006-02-15T22:13:18.000Z
4358,160,736,1,20050801,10788,0.99,2005-08-01T21:37:10.000Z,2006-02-15T22:13:36.000Z
2660,98,835,2,20050817,11730,2.99,2005-08-17T08:22:00.000Z,2006-02-15T22:12:59.000Z
15211,568,687,2,20050619,2668,0.99,2005-06-19T11:28:47.000Z,2006-02-15T22:22:15.000Z
1511,54,71,2,20050822,15226,10.99,2005-08-22T17:20:17.000Z,2006-02-15T22:12:43.000Z
4309,158,206,1,20050731,9713,1.99,2005-07-31T08:13:28.000Z,2006-02-15T22:13:35.000Z
11337,419,235,2,20050728,7619,2.99,2005-07-28T00:25:41.000Z,2006-02-15T22:18:19.000Z
13383,497,31,2,20050707,4218,7.99,2005-07-07T12:10:24.000Z,2006-02-15T22:20:16.000Z
7544,278,770,2,20050802,11095,5.99,2005-08-02T08:03:20.000Z,2006-02-15T22:15:18.000Z
14710,548,555,2,20050529,743,4.99,2005-05-29T08:39:02.000Z,2006-02-15T22:21:41.000Z
7828,289,279,1,20050727,7151,4.99,2005-07-27T07:14:31.000Z,2006-02-15T22:15:30.000Z
515,20,578,2,20050528,497,6.99,2005-05-28T00:54:39.000Z,2006-02-15T22:12:33.000Z
14309,532,559,2,20050619,2821,3.99,2005-06-19T20:26:52.000Z,2006-02-15T22:21:14.000Z
2372,87,608,1,20050729,8323,4.99,2005-07-29T03:52:59.000Z,2006-02-15T22:12:54.000Z
5928,219,123,1,20050709,5416,4.99,2005-07-09T20:33:50.000Z,2006-02-15T22:14:18.000Z
2747,102,337,1,20050709,5009,5.99,2005-07-09T01:32:17.000Z,2006-02-15T22:13:01.000Z
2978,111,288,1,20050620,3087,2.99,2005-06-20T15:53:59.000Z,2006-02-15T22:13:05.000Z
12096,448,97,1,20050707,4406,1.99,2005-07-07T21:35:16.000Z,2006-02-15T22:19:00.000Z
8021,296,263,1,20050616,1659,4.99,2005-06-16T10:11:46.000Z,2006-02-15T22:15:37.000Z
3041,113,760,2,20050710,5655,4.99,2005-07-10T07:31:06.000Z,2006-02-15T22:13:06.000Z
7413,274,490,1,20050711,6389,3.99,2005-07-11T22:18:20.000Z,2006-02-15T22:15:13.000Z
2710,100,829,1,20050822,15246,3.99,2005-08-22T17:50:49.000Z,2006-02-15T22:13:00.000Z
4458,164,474,2,20050712,6558,2.99,2005-07-12T05:16:07.000Z,2006-02-15T22:13:38.000Z
11751,436,99,1,20050708,4782,4.99,2005-07-08T16:08:51.000Z,2006-02-15T22:18:41.000Z
145,5,345,2,20060214,13209,0.99,2006-02-14T15:16:03.000Z,2006-02-15T22:12:30.000Z
3614,134,245,1,20050529,798,0.99,2005-05-29T17:23:43.000Z,2006-02-15T22:13:18.000Z
13593,504,906,2,20050801,10397,0.99,2005-08-01T07:11:27.000Z,2006-02-15T22:20:29.000Z
4990,183,673,2,20050801,10620,5.99,2005-08-01T15:09:17.000Z,2006-02-15T22:13:52.000Z
4975,183,153,1,20050615,1279,0.99,2005-06-15T08:13:57.000Z,2006-02-15T22:13:51.000Z
8162,300,124,2,20050821,14674,7.99,2005-08-21T20:01:34.000Z,2006-02-15T22:15:43.000Z
8631,319,273,2,20050621,3256,3.99,2005-06-21T03:45:42.000Z,2006-02-15T22:16:02.000Z
4963,182,269,2,20050728,7863,0.99,2005-07-28T10:05:46.000Z,2006-02-15T22:13:51.000Z
8305,306,253,2,20050727,7232,4.99,2005-07-27T10:04:19.000Z,2006-02-15T22:15:49.000Z
488,18,953,1,20050818,12333,0.99,2005-08-18T06:51:39.000Z,2006-02-15T22:12:33.000Z
9761,361,267,2,20050802,11031,5.99,2005-08-02T05:52:58.000Z,2006-02-15T22:16:55.000Z
2043,75,212,1,20050729,8823,6.99,2005-07-29T22:22:12.000Z,2006-02-15T22:12:49.000Z
13764,511,732,1,20050706,3852,0.99,2005-07-06T16:57:49.000Z,2006-02-15T22:20:39.000Z
5739,211,633,2,20050802,10928,4.99,2005-08-02T02:34:12.000Z,2006-02-15T22:14:13.000Z
12499,462,154,2,20050823,15943,2.99,2005-08-23T18:49:32.000Z,2006-02-15T22:19:23.000Z
9487,351,832,1,20050616,1792,5.99,2005-06-16T20:04:50.000Z,2006-02-15T22:16:42.000Z
11313,418,807,1,20050802,11409,1.99,2005-08-02T19:26:51.000Z,2006-02-15T22:18:18.000Z
3247,120,211,1,20050819,13375,7.99,2005-08-19T21:31:31.000Z,2006-02-15T22:13:10.000Z
9260,342,881,2,20050819,12816,4.99,2005-08-19T01:04:05.000Z,2006-02-15T22:16:32.000Z
2795,103,991,2,20050823,15461,5.99,2005-08-23T01:13:52.000Z,2006-02-15T22:13:01.000Z
6651,245,589,2,20050819,13286,0.99,2005-08-19T18:28:07.000Z,2006-02-15T22:14:46.000Z
9905,366,752,2,20050802,11337,2.99,2005-08-02T16:59:09.000Z,2006-02-15T22:17:02.000Z
11323,418,123,2,20050823,15466,4.99,2005-08-23T01:16:55.000Z,2006-02-15T22:18:18.000Z
8929,330,255,2,20050818,12740,4.99,2005-08-18T22:17:04.000Z,2006-02-15T22:16:15.000Z
13068,484,914,1,20050711,6296,2.99,2005-07-11T17:34:04.000Z,2006-02-15T22:19:57.000Z
11285,417,155,2,20050817,12074,0.99,2005-08-17T21:50:57.000Z,2006-02-15T22:18:16.000Z
14910,556,220,1,20050823,15568,2.99,2005-08-23T05:24:09.000Z,2006-02-15T22:21:54.000Z
15798,590,131,1,20050708,4685,4.99,2005-07-08T10:45:13.000Z,2006-02-15T22:23:13.000Z
12794,473,595,2,20050727,7215,2.99,2005-07-27T09:24:00.000Z,2006-02-15T22:19:40.000Z
1726,63,308,2,20050818,12342,2.99,2005-08-18T07:12:46.000Z,2006-02-15T22:12:45.000Z
15951,595,213,1,20050818,12235,0.99,2005-08-18T03:17:50.000Z,2006-02-15T22:23:49.000Z
13352,495,356,1,20050820,13445,2.99,2005-08-20T00:05:33.000Z,2006-02-15T22:20:14.000Z
4527,167,446,2,20050709,5413,4.99,2005-07-09T20:28:42.000Z,2006-02-15T22:13:40.000Z
254,10,816,1,20050531,1140,4.99,2005-05-31T19:36:30.000Z,2006-02-15T22:12:31.000Z
4922,181,403,2,20050726,6946,8.99,2005-07-26T23:40:07.000Z,2006-02-15T22:13:50.000Z
4003,147,960,2,20050820,14021,4.99,2005-08-20T21:02:12.000Z,2006-02-15T22:13:27.000Z
5406,199,56,1,20050731,9752,2.99,2005-07-31T09:22:02.000Z,2006-02-15T22:14:03.000Z
15217,568,785,2,20050710,5776,4.99,2005-07-10T13:35:22.000Z,2006-02-15T22:22:15.000Z
5051,186,455,1,20050711,6067,4.99,2005-07-11T04:34:49.000Z,2006-02-15T22:13:53.000Z
4584,169,172,2,20050617,2023,4.99,2005-06-17T12:52:58.000Z,2006-02-15T22:13:41.000Z
2283,84,660,1,20050711,6259,2.99,2005-07-11T15:25:52.000Z,2006-02-15T22:12:53.000Z
2604,96,249,2,20050710,5558,0.99,2005-07-10T03:12:08.000Z,2006-02-15T22:12:58.000Z
13143,487,72,1,20050710,5634,3.99,2005-07-10T06:25:48.000Z,2006-02-15T22:20:01.000Z
13323,494,697,2,20050819,13094,0.99,2005-08-19T10:47:58.000Z,2006-02-15T22:20:12.000Z
14781,551,55,1,20050529,728,2.99,2005-05-29T06:12:38.000Z,2006-02-15T22:21:46.000Z
11454,424,743,2,20050706,3746,0.99,2005-07-06T12:10:51.000Z,2006-02-15T22:18:25.000Z
13165,487,760,2,20050823,15665,2.99,2005-08-23T08:59:12.000Z,2006-02-15T22:20:02.000Z
7663,283,152,1,20050711,5989,2.99,2005-07-11T00:57:53.000Z,2006-02-15T22:15:24.000Z
13744,510,859,2,20050710,5851,4.99,2005-07-10T17:40:47.000Z,2006-02-15T22:20:38.000Z
5550,204,908,1,20050822,15415,11.99,2005-08-22T23:48:56.000Z,2006-02-15T22:14:07.000Z
56,2,694,2,20050821,14475,4.99,2005-08-21T13:24:32.000Z,2006-02-15T22:12:30.000Z
13410,498,438,2,20050618,2344,2.99,2005-06-18T12:01:47.000Z,2006-02-15T22:20:17.000Z
11270,417,268,2,20050526,267,4.99,2005-05-26T16:16:21.000Z,2006-02-15T22:18:15.000Z
7717,285,572,2,20050711,6333,4.99,2005-07-11T19:20:16.000Z,2006-02-15T22:15:26.000Z
1883,69,592,2,20050817,12012,2.99,2005-08-17T19:20:48.000Z,2006-02-15T22:12:47.000Z
7702,284,486,2,20050821,14648,4.99,2005-08-21T19:18:01.000Z,2006-02-15T22:15:25.000Z
487,18,637,1,20050802,11439,4.99,2005-08-02T20:22:45.000Z,2006-02-15T22:12:33.000Z
378,14,904,1,20050802,11480,4.99,2005-08-02T22:18:24.000Z,2006-02-15T22:12:32.000Z
13649,506,37,1,20050802,10873,4.99,2005-08-02T00:30:34.000Z,2006-02-15T22:20:32.000Z
6441,239,158,2,20050527,444,2.99,2005-05-27T18:39:15.000Z,2006-02-15T22:14:39.000Z
11009,407,501,1,20050709,5070,4.99,2005-07-09T04:58:26.000Z,2006-02-15T22:17:59.000Z
2510,92,720,2,20050706,3716,7.99,2005-07-06T10:52:32.000Z,2006-02-15T22:12:56.000Z
8630,319,743,2,20050620,2884,0.99,2005-06-20T01:31:16.000Z,2006-02-15T22:16:02.000Z
10971,405,994,1,20050823,15932,4.99,2005-08-23T18:31:40.000Z,2006-02-15T22:17:57.000Z
1980,73,382,1,20050728,7683,4.99,2005-07-28T03:11:29.000Z,2006-02-15T22:12:49.000Z
13448,499,301,2,20050731,9588,0.99,2005-07-31T03:13:13.000Z,2006-02-15T22:20:20.000Z
6228,231,158,1,20050710,5560,5.99,2005-07-10T03:13:24.000Z,2006-02-15T22:14:31.000Z
12668,469,50,2,20050727,7062,6.99,2005-07-27T03:52:01.000Z,2006-02-15T22:19:33.000Z
14199,527,859,2,20050817,12136,7.99,2005-08-17T23:51:30.000Z,2006-02-15T22:21:07.000Z
109,5,68,1,20050531,1085,6.99,2005-05-31T11:15:43.000Z,2006-02-15T22:12:30.000Z
940,34,525,2,20050801,10523,0.99,2005-08-01T11:52:32.000Z,2006-02-15T22:12:37.000Z
6684,247,447,2,20050709,4995,2.99,2005-07-09T00:57:46.000Z,2006-02-15T22:14:47.000Z
11533,427,304,2,20050525,82,6.99,2005-05-25T12:17:46.000Z,2006-02-15T22:18:29.000Z
2093,77,652,1,20050620,3151,2.99,2005-06-20T20:36:53.000Z,2006-02-15T22:12:50.000Z
15507,579,577,1,20050618,2425,5.99,2005-06-18T17:37:45.000Z,2006-02-15T22:22:35.000Z
10226,377,913,2,20050822,15088,0.99,2005-08-22T11:28:26.000Z,2006-02-15T22:17:18.000Z
5889,217,23,2,20050727,7104,2.99,2005-07-27T05:15:25.000Z,2006-02-15T22:14:17.000Z
10055,372,589,2,20050528,638,2.99,2005-05-28T18:24:43.000Z,2006-02-15T22:17:09.000Z
639,24,275,1,20050707,4378,2.99,2005-07-07T20:29:08.000Z,2006-02-15T22:12:34.000Z
9672,358,704,2,20050709,5023,5.99,2005-07-09T02:23:16.000Z,2006-02-15T22:16:51.000Z
1040,38,228,2,20050707,4228,1.99,2005-07-07T12:42:02.000Z,2006-02-15T22:12:37.000Z
4750,175,596,1,20050729,8817,4.99,2005-07-29T22:09:08.000Z,2006-02-15T22:13:45.000Z
6253,232,562,1,20050728,7707,0.99,2005-07-28T04:07:47.000Z,2006-02-15T22:14:33.000Z
4139,152,959,1,20050706,3577,2.99,2005-07-06T03:40:36.000Z,2006-02-15T22:13:31.000Z
12939,479,294,2,20050711,6084,7.99,2005-07-11T05:16:20.000Z,2006-02-15T22:19:49.000Z
15525,579,871,2,20050817,12051,6.99,2005-08-17T20:56:15.000Z,2006-02-15T22:22:37.000Z
9918,367,290,1,20050530,939,0.99,2005-05-30T14:49:34.000Z,2006-02-15T22:17:03.000Z
4540,167,715,2,20050819,12978,4.99,2005-08-19T06:57:27.000Z,2006-02-15T22:13:40.000Z
1617,58,637,1,20050821,14665,6.99,2005-08-21T19:49:46.000Z,2006-02-15T22:12:44.000Z
13891,516,732,1,20050615,1200,1.99,2005-06-15T01:59:51.000Z,2006-02-15T22:20:47.000Z
4411,162,818,2,20050729,8478,4.99,2005-07-29T08:40:36.000Z,2006-02-15T22:13:37.000Z
15155,566,292,1,20050526,234,5.99,2005-05-26T11:47:20.000Z,2006-02-15T22:22:11.000Z
655,24,159,1,20050822,15357,4.99,2005-08-22T21:28:59.000Z,2006-02-15T22:12:34.000Z
10188,376,609,2,20050729,8269,2.99,2005-07-29T01:26:54.000Z,2006-02-15T22:17:16.000Z
13673,507,403,1,20050711,6351,6.99,2005-07-11T20:31:44.000Z,2006-02-15T22:20:34.000Z
1623,59,22,1,20050615,1269,2.99,2005-06-15T07:29:59.000Z,2006-02-15T22:12:44.000Z
4551,168,991,2,20050706,3530,2.99,2005-07-06T01:22:45.000Z,2006-02-15T22:13:40.000Z
11413,422,588,2,20050817,11842,4.99,2005-08-17T13:13:37.000Z,2006-02-15T22:18:23.000Z
11245,416,559,2,20050616,1596,2.99,2005-06-16T05:30:58.000Z,2006-02-15T22:18:14.000Z
12209,452,586,1,20050708,4720,0.99,2005-07-08T12:34:34.000Z,2006-02-15T22:19:07.000Z
5104,188,706,2,20050618,2515,4.99,2005-06-18T23:57:31.000Z,2006-02-15T22:13:55.000Z
14820,552,665,2,20050802,11300,7.99,2005-08-02T15:37:42.000Z,2006-02-15T22:21:48.000Z
2233,82,816,2,20050730,9277,3.99,2005-07-30T15:13:45.000Z,2006-02-15T22:12:52.000Z
13846,514,30,1,20050706,3860,2.99,2005-07-06T17:20:24.000Z,2006-02-15T22:20:44.000Z
9965,368,223,2,20050818,12319,2.99,2005-08-18T06:26:45.000Z,2006-02-15T22:17:05.000Z
5842,215,460,2,20050711,5967,8.99,2005-07-11T00:02:19.000Z,2006-02-15T22:14:16.000Z
1149,42,360,1,20050528,635,5.99,2005-05-28T17:46:57.000Z,2006-02-15T22:12:39.000Z
11814,438,698,2,20050727,7374,8.99,2005-07-27T15:20:57.000Z,2006-02-15T22:18:45.000Z
11834,439,123,2,20050617,2097,4.99,2005-06-17T18:40:04.000Z,2006-02-15T22:18:46.000Z
